Subject,Run,task,Movement_RelativeRMS_mean
130821,tfMRI_MOTOR_RL,4,0.116042
130821,tfMRI_MOTOR_LR,4,0.176695
130821,tfMRI_WM_RL,7,0.0894678
130821,tfMRI_WM_LR,7,0.107134
130821,tfMRI_EMOTION_RL,1,0.0964987
130821,tfMRI_EMOTION_LR,1,0.146253
130821,tfMRI_GAMBLING_RL,2,0.156265
130821,tfMRI_GAMBLING_LR,2,0.114322
130821,tfMRI_LANGUAGE_RL,3,0.0765686
130821,tfMRI_LANGUAGE_LR,3,0.107746
130821,tfMRI_RELATIONAL_RL,5,0.130958
130821,tfMRI_RELATIONAL_LR,5,0.125286
130821,tfMRI_SOCIAL_RL,6,0.0741385
130821,tfMRI_SOCIAL_LR,6,0.147955
130922,rfMRI_REST1_LR,0,0.0704927
130922,rfMRI_REST1_RL,0,0.0746585
130922,rfMRI_REST2_LR,0,0.0574478
130922,rfMRI_REST2_RL,0,0.0766563
130922,tfMRI_MOTOR_RL,4,0.0809376
130922,tfMRI_MOTOR_LR,4,0.0887877
130922,tfMRI_WM_RL,7,0.0768276
130922,tfMRI_WM_LR,7,0.073332
130922,tfMRI_EMOTION_RL,1,0.0622888
130922,tfMRI_EMOTION_LR,1,0.0605213
130922,tfMRI_GAMBLING_RL,2,0.0697848
130922,tfMRI_GAMBLING_LR,2,0.0752365
130922,tfMRI_LANGUAGE_RL,3,0.0717228
130922,tfMRI_LANGUAGE_LR,3,0.0850071
130922,tfMRI_RELATIONAL_RL,5,0.0749297
130922,tfMRI_RELATIONAL_LR,5,0.0814687
130922,tfMRI_SOCIAL_RL,6,0.064759
130922,tfMRI_SOCIAL_LR,6,0.0683169
131217,rfMRI_REST1_LR,0,0.0647558
131217,rfMRI_REST1_RL,0,0.0753399
131217,rfMRI_REST2_LR,0,0.0616863
131217,rfMRI_REST2_RL,0,0.0652441
131217,tfMRI_MOTOR_RL,4,0.106056
131217,tfMRI_MOTOR_LR,4,0.0908682
131217,tfMRI_WM_RL,7,0.0740732
131217,tfMRI_WM_LR,7,0.0874298
131217,tfMRI_EMOTION_RL,1,0.0773688
131217,tfMRI_EMOTION_LR,1,0.0658541
131217,tfMRI_GAMBLING_RL,2,0.0873335
131217,tfMRI_GAMBLING_LR,2,0.0848256
131217,tfMRI_LANGUAGE_RL,3,0.0816522
131217,tfMRI_LANGUAGE_LR,3,0.0745292
131217,tfMRI_RELATIONAL_RL,5,0.116254
131217,tfMRI_RELATIONAL_LR,5,0.109072
131217,tfMRI_SOCIAL_RL,6,0.0769176
131217,tfMRI_SOCIAL_LR,6,0.0995403
131419,rfMRI_REST1_LR,0,0.0842162
131419,rfMRI_REST1_RL,0,0.0669184
131419,rfMRI_REST2_LR,0,0.0731938
131419,rfMRI_REST2_RL,0,0.0935155
131419,tfMRI_MOTOR_RL,4,0.0531047
131419,tfMRI_MOTOR_LR,4,0.0707671
131419,tfMRI_WM_RL,7,0.0606434
131419,tfMRI_WM_LR,7,0.066425
131419,tfMRI_EMOTION_RL,1,0.0686888
131419,tfMRI_EMOTION_LR,1,0.0617435
131419,tfMRI_GAMBLING_RL,2,0.0733818
131419,tfMRI_GAMBLING_LR,2,0.0619626
131419,tfMRI_LANGUAGE_RL,3,0.0668682
131419,tfMRI_LANGUAGE_LR,3,0.071069
131419,tfMRI_RELATIONAL_RL,5,0.0687447
131419,tfMRI_RELATIONAL_LR,5,0.0755272
131419,tfMRI_SOCIAL_RL,6,0.0698576
131419,tfMRI_SOCIAL_LR,6,0.0653363
131621,rfMRI_REST1_LR,0,
131621,rfMRI_REST1_RL,0,
131621,rfMRI_REST2_LR,0,
131621,rfMRI_REST2_RL,0,
131621,tfMRI_MOTOR_RL,4,
131621,tfMRI_MOTOR_LR,4,
131621,tfMRI_WM_RL,7,
131621,tfMRI_WM_LR,7,
131621,tfMRI_EMOTION_RL,1,
131621,tfMRI_EMOTION_LR,1,
131621,tfMRI_GAMBLING_RL,2,
131621,tfMRI_GAMBLING_LR,2,
131621,tfMRI_LANGUAGE_RL,3,
131621,tfMRI_LANGUAGE_LR,3,
131621,tfMRI_RELATIONAL_RL,5,
131621,tfMRI_RELATIONAL_LR,5,
131621,tfMRI_SOCIAL_RL,6,
131621,tfMRI_SOCIAL_LR,6,
131722,rfMRI_REST1_LR,0,0.113369
131722,rfMRI_REST1_RL,0,0.101718
131722,rfMRI_REST2_LR,0,0.0954805
131722,rfMRI_REST2_RL,0,0.117017
131722,tfMRI_MOTOR_RL,4,0.0860702
131722,tfMRI_MOTOR_LR,4,0.116408
131722,tfMRI_WM_RL,7,0.0971799
131722,tfMRI_WM_LR,7,0.0972694
131722,tfMRI_EMOTION_RL,1,0.0556095
131722,tfMRI_EMOTION_LR,1,0.0887946
131722,tfMRI_GAMBLING_RL,2,0.0781154
131722,tfMRI_GAMBLING_LR,2,0.115529
131722,tfMRI_LANGUAGE_RL,3,0.0800328
131722,tfMRI_LANGUAGE_LR,3,0.0862232
131722,tfMRI_RELATIONAL_RL,5,0.0719394
131722,tfMRI_RELATIONAL_LR,5,0.0753753
131722,tfMRI_SOCIAL_RL,6,0.068184
131722,tfMRI_SOCIAL_LR,6,0.0833086
131823,rfMRI_REST1_LR,0,0.0621334
131823,rfMRI_REST1_RL,0,0.0592132
131823,rfMRI_REST2_LR,0,0.0509056
131823,rfMRI_REST2_RL,0,0.0549172
131823,tfMRI_MOTOR_RL,4,0.058449
131823,tfMRI_MOTOR_LR,4,0.0713546
131823,tfMRI_WM_RL,7,0.062027
131823,tfMRI_WM_LR,7,0.0467674
131823,tfMRI_EMOTION_RL,1,0.0572589
131823,tfMRI_EMOTION_LR,1,0.0494229
131823,tfMRI_GAMBLING_RL,2,0.0508117
131823,tfMRI_GAMBLING_LR,2,0.0461907
131823,tfMRI_LANGUAGE_RL,3,0.0520948
131823,tfMRI_LANGUAGE_LR,3,0.0482364
131823,tfMRI_RELATIONAL_RL,5,0.0589747
131823,tfMRI_RELATIONAL_LR,5,0.0473612
131823,tfMRI_SOCIAL_RL,6,0.054182
131823,tfMRI_SOCIAL_LR,6,0.0499931
131924,rfMRI_REST1_LR,0,0.0959899
131924,rfMRI_REST1_RL,0,0.104004
131924,rfMRI_REST2_LR,0,0.095706
131924,rfMRI_REST2_RL,0,0.105249
131924,tfMRI_MOTOR_RL,4,0.106875
131924,tfMRI_MOTOR_LR,4,0.135924
131924,tfMRI_WM_RL,7,0.154321
131924,tfMRI_WM_LR,7,0.111735
131924,tfMRI_EMOTION_RL,1,0.11997
131924,tfMRI_EMOTION_LR,1,0.118926
131924,tfMRI_GAMBLING_RL,2,0.129436
131924,tfMRI_GAMBLING_LR,2,0.157648
131924,tfMRI_LANGUAGE_RL,3,0.13581
131924,tfMRI_LANGUAGE_LR,3,0.141023
131924,tfMRI_RELATIONAL_RL,5,0.127236
131924,tfMRI_RELATIONAL_LR,5,0.164952
131924,tfMRI_SOCIAL_RL,6,0.135474
131924,tfMRI_SOCIAL_LR,6,0.100715
132017,rfMRI_REST1_LR,0,0.0760025
132017,rfMRI_REST1_RL,0,0.0699222
132017,rfMRI_REST2_LR,0,0.081983
132017,rfMRI_REST2_RL,0,0.076737
132017,tfMRI_MOTOR_RL,4,0.0581506
132017,tfMRI_MOTOR_LR,4,0.0796426
132017,tfMRI_WM_RL,7,0.0712007
132017,tfMRI_WM_LR,7,0.0621339
132017,tfMRI_EMOTION_RL,1,0.0612353
132017,tfMRI_EMOTION_LR,1,0.0567535
132017,tfMRI_GAMBLING_RL,2,0.0720842
132017,tfMRI_GAMBLING_LR,2,0.075006
132017,tfMRI_LANGUAGE_RL,3,0.0851302
132017,tfMRI_LANGUAGE_LR,3,0.0823396
132017,tfMRI_RELATIONAL_RL,5,0.0681285
132017,tfMRI_RELATIONAL_LR,5,0.0719572
132017,tfMRI_SOCIAL_RL,6,0.0707512
132017,tfMRI_SOCIAL_LR,6,0.0693804
132118,rfMRI_REST1_LR,0,0.0728315
132118,rfMRI_REST1_RL,0,0.074058
132118,rfMRI_REST2_LR,0,0.0611307
132118,rfMRI_REST2_RL,0,0.0581499
132118,tfMRI_MOTOR_RL,4,0.0961111
132118,tfMRI_MOTOR_LR,4,0.0794555
132118,tfMRI_WM_RL,7,0.11643
132118,tfMRI_WM_LR,7,0.142322
132118,tfMRI_EMOTION_RL,1,
132118,tfMRI_EMOTION_LR,1,
132118,tfMRI_GAMBLING_RL,2,0.0858684
132118,tfMRI_GAMBLING_LR,2,0.0878212
132118,tfMRI_LANGUAGE_RL,3,
132118,tfMRI_LANGUAGE_LR,3,
132118,tfMRI_RELATIONAL_RL,5,
132118,tfMRI_RELATIONAL_LR,5,
132118,tfMRI_SOCIAL_RL,6,
132118,tfMRI_SOCIAL_LR,6,
133019,rfMRI_REST1_LR,0,0.081962
133019,rfMRI_REST1_RL,0,0.0976595
133019,rfMRI_REST2_LR,0,0.0744847
133019,rfMRI_REST2_RL,0,0.0735408
133019,tfMRI_MOTOR_RL,4,0.0790522
133019,tfMRI_MOTOR_LR,4,0.0750666
133019,tfMRI_WM_RL,7,0.0982133
133019,tfMRI_WM_LR,7,0.0670432
133019,tfMRI_EMOTION_RL,1,0.0665683
133019,tfMRI_EMOTION_LR,1,0.0728536
133019,tfMRI_GAMBLING_RL,2,0.0775713
133019,tfMRI_GAMBLING_LR,2,0.0586388
133019,tfMRI_LANGUAGE_RL,3,0.0738006
133019,tfMRI_LANGUAGE_LR,3,0.093513
133019,tfMRI_RELATIONAL_RL,5,0.0692411
133019,tfMRI_RELATIONAL_LR,5,0.076634
133019,tfMRI_SOCIAL_RL,6,0.060278
133019,tfMRI_SOCIAL_LR,6,0.0698253
133625,rfMRI_REST1_LR,0,0.0676215
133625,rfMRI_REST1_RL,0,0.0706477
133625,rfMRI_REST2_LR,0,0.0891787
133625,rfMRI_REST2_RL,0,0.0924719
133625,tfMRI_MOTOR_RL,4,0.0617264
133625,tfMRI_MOTOR_LR,4,0.0669365
133625,tfMRI_WM_RL,7,0.0657098
133625,tfMRI_WM_LR,7,0.0631883
133625,tfMRI_EMOTION_RL,1,0.0747017
133625,tfMRI_EMOTION_LR,1,0.0825584
133625,tfMRI_GAMBLING_RL,2,0.0558315
133625,tfMRI_GAMBLING_LR,2,0.0606145
133625,tfMRI_LANGUAGE_RL,3,0.0882774
133625,tfMRI_LANGUAGE_LR,3,0.0856367
133625,tfMRI_RELATIONAL_RL,5,0.114831
133625,tfMRI_RELATIONAL_LR,5,0.0801344
133625,tfMRI_SOCIAL_RL,6,0.0755677
133625,tfMRI_SOCIAL_LR,6,0.077327
133827,rfMRI_REST1_LR,0,0.109106
133827,rfMRI_REST1_RL,0,0.13238
133827,rfMRI_REST2_LR,0,0.130762
133827,rfMRI_REST2_RL,0,0.0988736
133827,tfMRI_MOTOR_RL,4,0.071929
133827,tfMRI_MOTOR_LR,4,0.100222
133827,tfMRI_WM_RL,7,0.0642094
133827,tfMRI_WM_LR,7,0.0602806
133827,tfMRI_EMOTION_RL,1,0.105093
133827,tfMRI_EMOTION_LR,1,0.121001
133827,tfMRI_GAMBLING_RL,2,0.0598656
133827,tfMRI_GAMBLING_LR,2,0.0642663
133827,tfMRI_LANGUAGE_RL,3,0.0863787
133827,tfMRI_LANGUAGE_LR,3,0.0765016
133827,tfMRI_RELATIONAL_RL,5,0.082705
133827,tfMRI_RELATIONAL_LR,5,0.108632
133827,tfMRI_SOCIAL_RL,6,0.087641
133827,tfMRI_SOCIAL_LR,6,0.0894366
133928,rfMRI_REST1_LR,0,0.0701884
133928,rfMRI_REST1_RL,0,0.0704798
133928,rfMRI_REST2_LR,0,0.0602891
133928,rfMRI_REST2_RL,0,0.0642226
133928,tfMRI_MOTOR_RL,4,0.0662493
133928,tfMRI_MOTOR_LR,4,0.0647395
133928,tfMRI_WM_RL,7,0.054625
133928,tfMRI_WM_LR,7,0.049282
133928,tfMRI_EMOTION_RL,1,0.0690032
133928,tfMRI_EMOTION_LR,1,0.0704965
133928,tfMRI_GAMBLING_RL,2,0.0528454
133928,tfMRI_GAMBLING_LR,2,0.0712113
133928,tfMRI_LANGUAGE_RL,3,0.0739349
133928,tfMRI_LANGUAGE_LR,3,0.0584678
133928,tfMRI_RELATIONAL_RL,5,0.087524
133928,tfMRI_RELATIONAL_LR,5,0.0538502
133928,tfMRI_SOCIAL_RL,6,0.0566882
133928,tfMRI_SOCIAL_LR,6,0.0555604
134021,rfMRI_REST1_LR,0,0.0548938
134021,rfMRI_REST1_RL,0,0.0512937
134021,rfMRI_REST2_LR,0,0.0511873
134021,rfMRI_REST2_RL,0,0.0522427
134021,tfMRI_MOTOR_RL,4,0.0568165
134021,tfMRI_MOTOR_LR,4,0.0523331
134021,tfMRI_WM_RL,7,0.0579056
134021,tfMRI_WM_LR,7,0.0582694
134021,tfMRI_EMOTION_RL,1,0.0415992
134021,tfMRI_EMOTION_LR,1,0.0501933
134021,tfMRI_GAMBLING_RL,2,0.0556916
134021,tfMRI_GAMBLING_LR,2,0.0466858
134021,tfMRI_LANGUAGE_RL,3,0.0606882
134021,tfMRI_LANGUAGE_LR,3,0.0626161
134021,tfMRI_RELATIONAL_RL,5,0.0536641
134021,tfMRI_RELATIONAL_LR,5,0.0546201
134021,tfMRI_SOCIAL_RL,6,0.0540946
134021,tfMRI_SOCIAL_LR,6,0.0499068
134223,rfMRI_REST1_LR,0,0.0771393
134223,rfMRI_REST1_RL,0,0.0719104
134223,rfMRI_REST2_LR,0,0.0705635
134223,rfMRI_REST2_RL,0,0.0734334
134223,tfMRI_MOTOR_RL,4,0.0624948
134223,tfMRI_MOTOR_LR,4,0.0724061
134223,tfMRI_WM_RL,7,0.0687278
134223,tfMRI_WM_LR,7,0.0674446
134223,tfMRI_EMOTION_RL,1,0.0673542
134223,tfMRI_EMOTION_LR,1,0.066739
134223,tfMRI_GAMBLING_RL,2,0.0603019
134223,tfMRI_GAMBLING_LR,2,0.0637691
134223,tfMRI_LANGUAGE_RL,3,0.0706461
134223,tfMRI_LANGUAGE_LR,3,0.0672559
134223,tfMRI_RELATIONAL_RL,5,0.0746386
134223,tfMRI_RELATIONAL_LR,5,0.07439
134223,tfMRI_SOCIAL_RL,6,0.0671373
134223,tfMRI_SOCIAL_LR,6,0.0774679
134324,rfMRI_REST1_LR,0,0.0830528
134324,rfMRI_REST1_RL,0,0.065228
134324,rfMRI_REST2_LR,0,0.0774152
134324,rfMRI_REST2_RL,0,0.0918848
134324,tfMRI_MOTOR_RL,4,0.0716528
134324,tfMRI_MOTOR_LR,4,0.089236
134324,tfMRI_WM_RL,7,0.0899633
134324,tfMRI_WM_LR,7,0.0749912
134324,tfMRI_EMOTION_RL,1,0.102429
134324,tfMRI_EMOTION_LR,1,0.110151
134324,tfMRI_GAMBLING_RL,2,0.0729464
134324,tfMRI_GAMBLING_LR,2,0.0785877
134324,tfMRI_LANGUAGE_RL,3,0.146193
134324,tfMRI_LANGUAGE_LR,3,0.1048
134324,tfMRI_RELATIONAL_RL,5,0.0782976
134324,tfMRI_RELATIONAL_LR,5,0.0862988
134324,tfMRI_SOCIAL_RL,6,0.0744085
134324,tfMRI_SOCIAL_LR,6,0.073355
134425,rfMRI_REST1_LR,0,0.0847899
134425,rfMRI_REST1_RL,0,0.0538353
134425,rfMRI_REST2_LR,0,0.0783072
134425,rfMRI_REST2_RL,0,0.0805031
134425,tfMRI_MOTOR_RL,4,0.0736737
134425,tfMRI_MOTOR_LR,4,0.0761579
134425,tfMRI_WM_RL,7,0.0817586
134425,tfMRI_WM_LR,7,0.0573881
134425,tfMRI_EMOTION_RL,1,0.0672244
134425,tfMRI_EMOTION_LR,1,0.0734096
134425,tfMRI_GAMBLING_RL,2,0.055568
134425,tfMRI_GAMBLING_LR,2,0.0791639
134425,tfMRI_LANGUAGE_RL,3,0.0742561
134425,tfMRI_LANGUAGE_LR,3,0.0658698
134425,tfMRI_RELATIONAL_RL,5,0.0828817
134425,tfMRI_RELATIONAL_LR,5,0.107056
134425,tfMRI_SOCIAL_RL,6,0.100397
134425,tfMRI_SOCIAL_LR,6,0.0819193
134627,rfMRI_REST1_LR,0,0.0660608
134627,rfMRI_REST1_RL,0,0.0732243
134627,rfMRI_REST2_LR,0,0.0553758
134627,rfMRI_REST2_RL,0,0.0681174
134627,tfMRI_MOTOR_RL,4,0.0892958
134627,tfMRI_MOTOR_LR,4,0.0720985
134627,tfMRI_WM_RL,7,0.055602
134627,tfMRI_WM_LR,7,0.0734342
134627,tfMRI_EMOTION_RL,1,
134627,tfMRI_EMOTION_LR,1,
134627,tfMRI_GAMBLING_RL,2,0.0642898
134627,tfMRI_GAMBLING_LR,2,0.0712726
134627,tfMRI_LANGUAGE_RL,3,0.0551658
134627,tfMRI_LANGUAGE_LR,3,0.0799518
134627,tfMRI_RELATIONAL_RL,5,
134627,tfMRI_RELATIONAL_LR,5,
134627,tfMRI_SOCIAL_RL,6,0.0578837
134627,tfMRI_SOCIAL_LR,6,0.0557808
134728,rfMRI_REST1_LR,0,0.100105
134728,rfMRI_REST1_RL,0,0.102589
134728,rfMRI_REST2_LR,0,0.0969727
134728,rfMRI_REST2_RL,0,0.115089
134728,tfMRI_MOTOR_RL,4,0.0990899
134728,tfMRI_MOTOR_LR,4,0.100726
134728,tfMRI_WM_RL,7,0.111842
134728,tfMRI_WM_LR,7,0.101644
134728,tfMRI_EMOTION_RL,1,0.0842188
134728,tfMRI_EMOTION_LR,1,0.115009
134728,tfMRI_GAMBLING_RL,2,0.0991943
134728,tfMRI_GAMBLING_LR,2,0.0910612
134728,tfMRI_LANGUAGE_RL,3,0.0795961
134728,tfMRI_LANGUAGE_LR,3,0.0952152
134728,tfMRI_RELATIONAL_RL,5,0.0941368
134728,tfMRI_RELATIONAL_LR,5,0.0984352
134728,tfMRI_SOCIAL_RL,6,0.0732631
134728,tfMRI_SOCIAL_LR,6,0.082823
134829,rfMRI_REST1_LR,0,0.125287
134829,rfMRI_REST1_RL,0,0.103249
134829,rfMRI_REST2_LR,0,0.089348
134829,rfMRI_REST2_RL,0,0.0916986
134829,tfMRI_MOTOR_RL,4,0.0747613
134829,tfMRI_MOTOR_LR,4,0.0875852
134829,tfMRI_WM_RL,7,0.0968508
134829,tfMRI_WM_LR,7,0.0701168
134829,tfMRI_EMOTION_RL,1,0.0649706
134829,tfMRI_EMOTION_LR,1,0.067111
134829,tfMRI_GAMBLING_RL,2,0.0712305
134829,tfMRI_GAMBLING_LR,2,0.0753759
134829,tfMRI_LANGUAGE_RL,3,0.0736281
134829,tfMRI_LANGUAGE_LR,3,0.0726349
134829,tfMRI_RELATIONAL_RL,5,0.0802504
134829,tfMRI_RELATIONAL_LR,5,0.0669637
134829,tfMRI_SOCIAL_RL,6,0.0814834
134829,tfMRI_SOCIAL_LR,6,0.0667743
135124,rfMRI_REST1_LR,0,0.0460695
135124,rfMRI_REST1_RL,0,0.0448595
135124,rfMRI_REST2_LR,0,0.0540816
135124,rfMRI_REST2_RL,0,0.0520042
135124,tfMRI_MOTOR_RL,4,0.0497542
135124,tfMRI_MOTOR_LR,4,0.0483552
135124,tfMRI_WM_RL,7,0.0415177
135124,tfMRI_WM_LR,7,0.0397804
135124,tfMRI_EMOTION_RL,1,0.0721138
135124,tfMRI_EMOTION_LR,1,0.0746243
135124,tfMRI_GAMBLING_RL,2,0.0435849
135124,tfMRI_GAMBLING_LR,2,0.0416335
135124,tfMRI_LANGUAGE_RL,3,0.0570033
135124,tfMRI_LANGUAGE_LR,3,0.0626128
135124,tfMRI_RELATIONAL_RL,5,0.0547966
135124,tfMRI_RELATIONAL_LR,5,0.0639485
135124,tfMRI_SOCIAL_RL,6,0.048239
135124,tfMRI_SOCIAL_LR,6,0.0632911
135225,rfMRI_REST1_LR,0,0.0995095
135225,rfMRI_REST1_RL,0,0.0834338
135225,rfMRI_REST2_LR,0,0.0652135
135225,rfMRI_REST2_RL,0,0.06079
135225,tfMRI_MOTOR_RL,4,0.11415
135225,tfMRI_MOTOR_LR,4,0.103684
135225,tfMRI_WM_RL,7,0.0756473
135225,tfMRI_WM_LR,7,0.0822244
135225,tfMRI_EMOTION_RL,1,0.0849205
135225,tfMRI_EMOTION_LR,1,0.0497298
135225,tfMRI_GAMBLING_RL,2,0.116095
135225,tfMRI_GAMBLING_LR,2,0.077925
135225,tfMRI_LANGUAGE_RL,3,0.0651214
135225,tfMRI_LANGUAGE_LR,3,0.0722609
135225,tfMRI_RELATIONAL_RL,5,0.0583641
135225,tfMRI_RELATIONAL_LR,5,0.0608552
135225,tfMRI_SOCIAL_RL,6,0.0762889
135225,tfMRI_SOCIAL_LR,6,0.0659598
135528,rfMRI_REST1_LR,0,0.0589274
135528,rfMRI_REST1_RL,0,0.0560849
135528,rfMRI_REST2_LR,0,0.0617191
135528,rfMRI_REST2_RL,0,0.0635483
135528,tfMRI_MOTOR_RL,4,0.0678593
135528,tfMRI_MOTOR_LR,4,0.0609887
135528,tfMRI_WM_RL,7,0.067946
135528,tfMRI_WM_LR,7,0.0760622
135528,tfMRI_EMOTION_RL,1,0.0835364
135528,tfMRI_EMOTION_LR,1,0.0737068
135528,tfMRI_GAMBLING_RL,2,0.060999
135528,tfMRI_GAMBLING_LR,2,0.0603983
135528,tfMRI_LANGUAGE_RL,3,0.0727217
135528,tfMRI_LANGUAGE_LR,3,0.0683215
135528,tfMRI_RELATIONAL_RL,5,0.0769817
135528,tfMRI_RELATIONAL_LR,5,0.0853507
135528,tfMRI_SOCIAL_RL,6,0.0867002
135528,tfMRI_SOCIAL_LR,6,0.0834657
135629,rfMRI_REST1_LR,0,0.0616444
135629,rfMRI_REST1_RL,0,0.0593005
135629,rfMRI_REST2_LR,0,0.0638579
135629,rfMRI_REST2_RL,0,0.0677065
135629,tfMRI_MOTOR_RL,4,0.0611906
135629,tfMRI_MOTOR_LR,4,0.0681325
135629,tfMRI_WM_RL,7,0.0592656
135629,tfMRI_WM_LR,7,0.0616067
135629,tfMRI_EMOTION_RL,1,0.0491235
135629,tfMRI_EMOTION_LR,1,0.0436649
135629,tfMRI_GAMBLING_RL,2,0.0634066
135629,tfMRI_GAMBLING_LR,2,0.0607716
135629,tfMRI_LANGUAGE_RL,3,0.0620942
135629,tfMRI_LANGUAGE_LR,3,0.0579367
135629,tfMRI_RELATIONAL_RL,5,0.0532572
135629,tfMRI_RELATIONAL_LR,5,0.054955
135629,tfMRI_SOCIAL_RL,6,0.0539084
135629,tfMRI_SOCIAL_LR,6,0.0537571
135730,rfMRI_REST1_LR,0,0.0775502
135730,rfMRI_REST1_RL,0,0.0694114
135730,rfMRI_REST2_LR,0,0.0720671
135730,rfMRI_REST2_RL,0,0.0634256
135730,tfMRI_MOTOR_RL,4,0.084467
135730,tfMRI_MOTOR_LR,4,0.094392
135730,tfMRI_WM_RL,7,0.0865168
135730,tfMRI_WM_LR,7,0.07453
135730,tfMRI_EMOTION_RL,1,0.0800321
135730,tfMRI_EMOTION_LR,1,0.0609318
135730,tfMRI_GAMBLING_RL,2,0.0715466
135730,tfMRI_GAMBLING_LR,2,0.0754925
135730,tfMRI_LANGUAGE_RL,3,0.0703827
135730,tfMRI_LANGUAGE_LR,3,0.0746068
135730,tfMRI_RELATIONAL_RL,5,0.0664466
135730,tfMRI_RELATIONAL_LR,5,0.0712667
135730,tfMRI_SOCIAL_RL,6,0.0746347
135730,tfMRI_SOCIAL_LR,6,0.0609411
135932,rfMRI_REST1_LR,0,0.0598556
135932,rfMRI_REST1_RL,0,0.0663997
135932,rfMRI_REST2_LR,0,0.0586734
135932,rfMRI_REST2_RL,0,0.0547157
135932,tfMRI_MOTOR_RL,4,0.0664619
135932,tfMRI_MOTOR_LR,4,0.0578145
135932,tfMRI_WM_RL,7,0.0638296
135932,tfMRI_WM_LR,7,0.0596344
135932,tfMRI_EMOTION_RL,1,0.0587202
135932,tfMRI_EMOTION_LR,1,0.0514729
135932,tfMRI_GAMBLING_RL,2,0.0586795
135932,tfMRI_GAMBLING_LR,2,0.0654063
135932,tfMRI_LANGUAGE_RL,3,0.0556617
135932,tfMRI_LANGUAGE_LR,3,0.0511805
135932,tfMRI_RELATIONAL_RL,5,0.054222
135932,tfMRI_RELATIONAL_LR,5,0.0522348
135932,tfMRI_SOCIAL_RL,6,0.0611915
135932,tfMRI_SOCIAL_LR,6,0.0530445
136126,rfMRI_REST1_LR,0,0.0680262
136126,rfMRI_REST1_RL,0,0.0601036
136126,rfMRI_REST2_LR,0,0.0884071
136126,rfMRI_REST2_RL,0,0.05469
136126,tfMRI_MOTOR_RL,4,0.0657836
136126,tfMRI_MOTOR_LR,4,0.0733351
136126,tfMRI_WM_RL,7,0.101881
136126,tfMRI_WM_LR,7,0.0984327
136126,tfMRI_EMOTION_RL,1,0.0888209
136126,tfMRI_EMOTION_LR,1,0.137806
136126,tfMRI_GAMBLING_RL,2,0.0755452
136126,tfMRI_GAMBLING_LR,2,0.0793699
136126,tfMRI_LANGUAGE_RL,3,0.0892402
136126,tfMRI_LANGUAGE_LR,3,0.0886275
136126,tfMRI_RELATIONAL_RL,5,0.104926
136126,tfMRI_RELATIONAL_LR,5,0.104847
136126,tfMRI_SOCIAL_RL,6,0.0838295
136126,tfMRI_SOCIAL_LR,6,0.0952773
136227,rfMRI_REST1_LR,0,0.0679684
136227,rfMRI_REST1_RL,0,0.0570928
136227,rfMRI_REST2_LR,0,0.0730386
136227,rfMRI_REST2_RL,0,0.0650437
136227,tfMRI_MOTOR_RL,4,0.0769374
136227,tfMRI_MOTOR_LR,4,0.0734189
136227,tfMRI_WM_RL,7,0.0581397
136227,tfMRI_WM_LR,7,0.0710388
136227,tfMRI_EMOTION_RL,1,0.0634443
136227,tfMRI_EMOTION_LR,1,0.0625541
136227,tfMRI_GAMBLING_RL,2,0.0650889
136227,tfMRI_GAMBLING_LR,2,0.0709509
136227,tfMRI_LANGUAGE_RL,3,0.0521879
136227,tfMRI_LANGUAGE_LR,3,0.063247
136227,tfMRI_RELATIONAL_RL,5,0.0618365
136227,tfMRI_RELATIONAL_LR,5,0.0886983
136227,tfMRI_SOCIAL_RL,6,0.0690936
136227,tfMRI_SOCIAL_LR,6,0.0673541
136631,rfMRI_REST1_LR,0,0.102787
136631,rfMRI_REST1_RL,0,0.10307
136631,rfMRI_REST2_LR,0,0.103679
136631,rfMRI_REST2_RL,0,0.101492
136631,tfMRI_MOTOR_RL,4,0.11346
136631,tfMRI_MOTOR_LR,4,0.124177
136631,tfMRI_WM_RL,7,0.106976
136631,tfMRI_WM_LR,7,0.0948532
136631,tfMRI_EMOTION_RL,1,0.11269
136631,tfMRI_EMOTION_LR,1,0.0995941
136631,tfMRI_GAMBLING_RL,2,0.100829
136631,tfMRI_GAMBLING_LR,2,0.106696
136631,tfMRI_LANGUAGE_RL,3,0.125483
136631,tfMRI_LANGUAGE_LR,3,0.153339
136631,tfMRI_RELATIONAL_RL,5,0.122054
136631,tfMRI_RELATIONAL_LR,5,0.106008
136631,tfMRI_SOCIAL_RL,6,0.126068
136631,tfMRI_SOCIAL_LR,6,0.12373
136732,rfMRI_REST1_LR,0,0.180126
136732,rfMRI_REST1_RL,0,0.15524
136732,rfMRI_REST2_LR,0,0.153331
136732,rfMRI_REST2_RL,0,0.160755
136732,tfMRI_MOTOR_RL,4,0.169056
136732,tfMRI_MOTOR_LR,4,0.230132
136732,tfMRI_WM_RL,7,0.161887
136732,tfMRI_WM_LR,7,0.174132
136732,tfMRI_EMOTION_RL,1,0.196174
136732,tfMRI_EMOTION_LR,1,0.19028
136732,tfMRI_GAMBLING_RL,2,0.186761
136732,tfMRI_GAMBLING_LR,2,0.176083
136732,tfMRI_LANGUAGE_RL,3,0.163177
136732,tfMRI_LANGUAGE_LR,3,0.166667
136732,tfMRI_RELATIONAL_RL,5,0.167609
